Player_Id,Player_Name,total_runs,balls_faced,boundaries,strike_rate,boundary_percentage,total_runs_conceded,balls_bowled,economy_rate,all_rounder_index,Is_Keeper,Country,wickets,Team_Name,Role
289,AC Blizzard,120.0,91.0,23.0,131.86813186813183,25.27472527472528,,,,,0,Australia,0,Mumbai Indians,Batsman
292,CA Ingram,21.0,26.0,2.0,80.76923076923077,7.6923076923076925,,,,,0,South Africa,0,Delhi Daredevils,Batsman
293,S Nadeem,24.0,62.0,1.0,38.70967741935484,1.6129032258064515,12.0,1015.0,0.070935960591133,724.2159498207885,0,India,17,Delhi Daredevils,Bowler
295,CJ Ferguson,98.0,119.0,9.0,82.35294117647058,7.563025210084033,,,,,0,Australia,0,Pune Warriors,Batsman
296,VR Aaron,42.0,45.0,4.0,93.33333333333331,8.88888888888889,24.0,735.0,0.1959183673469387,301.875,0,India,23,Delhi Daredevils,Bowler
296,VR Aaron,42.0,45.0,4.0,93.33333333333331,8.88888888888889,24.0,735.0,0.1959183673469387,301.875,0,India,23,Royal Challengers Bangalore,Bowler
299,B Kumar,154.0,156.0,18.0,98.71794871794872,11.538461538461538,47.0,1680.0,0.1678571428571428,347.2313147845063,0,India,69,Pune Warriors,Bowler
299,B Kumar,154.0,156.0,18.0,98.71794871794872,11.538461538461538,47.0,1680.0,0.1678571428571428,347.2313147845063,0,India,69,Sunrisers Hyderabad,Bowler
301,S Rana,91.0,82.0,10.0,110.97560975609755,12.195121951219512,0.0,16.0,0.0,inf,0,India,0,Pune Warriors,Batsman
301,S Rana,91.0,82.0,10.0,110.97560975609755,12.195121951219512,0.0,16.0,0.0,inf,0,India,0,Royal Challengers Bangalore,Batsman
303,F du Plessis,1287.0,1036.0,147.0,124.22779922779922,14.18918918918919,0.0,6.0,0.0,,0,South Africa,0,Chennai Super Kings,Batsman
303,F du Plessis,1287.0,1036.0,147.0,124.22779922779922,14.18918918918919,0.0,6.0,0.0,,0,South Africa,0,Rising Pune Supergiants,Batsman
304,RE Levi,83.0,74.0,14.0,112.16216216216218,18.91891891891892,,,,,0,South Africa,0,Mumbai Indians,Batsman
305,GJ Maxwell,919.0,594.0,132.0,154.7138047138047,22.22222222222222,3.0,210.0,0.0857142857142857,660.6902356902357,0,Australia,3,Delhi Daredevils,Batsman
305,GJ Maxwell,919.0,594.0,132.0,154.7138047138047,22.22222222222222,3.0,210.0,0.0857142857142857,660.6902356902357,0,Australia,3,Kings Xi Punjab,Batsman
305,GJ Maxwell,919.0,594.0,132.0,154.7138047138047,22.22222222222222,3.0,210.0,0.0857142857142857,660.6902356902357,0,Australia,3,Mumbai Indians,Batsman
306,SPD Smith,1241.0,933.0,146.0,133.0117899249732,15.64844587352626,0.0,2.0,0.0,,0,India,0,Pune Warriors,Batsman
306,SPD Smith,1241.0,933.0,146.0,133.0117899249732,15.64844587352626,0.0,2.0,0.0,,0,India,0,Rajasthan Royals,Batsman
306,SPD Smith,1241.0,933.0,146.0,133.0117899249732,15.64844587352626,0.0,2.0,0.0,,0,India,0,Rising Pune Supergiants,Batsman
307,MN Samuels,132.0,142.0,13.0,92.95774647887325,9.15492957746479,0.0,201.0,0.0,inf,0,West Indies,0,Pune Warriors,Batsman
308,SA Yadav,503.0,390.0,64.0,128.97435897435898,16.41025641025641,0.0,6.0,0.0,,0,India,0,Mumbai Indians,Batsman
308,SA Yadav,503.0,390.0,64.0,128.97435897435898,16.41025641025641,0.0,6.0,0.0,,0,India,0,Kolkata Knight Riders,Batsman
309,KK Cooper,116.0,70.0,17.0,165.71428571428572,24.285714285714285,17.0,587.0,0.1737649063032368,370.6022408963586,0,West Indies,14,Rajasthan Royals,Bowler
310,JP Faulkner,473.0,346.0,55.0,136.7052023121387,15.895953757225437,44.0,1084.0,0.2435424354243542,273.65563145909965,0,Australia,42,Pune Warriors,Bowler
310,JP Faulkner,473.0,346.0,55.0,136.7052023121387,15.895953757225437,44.0,1084.0,0.2435424354243542,273.65563145909965,0,Australia,42,Kings Xi Punjab,Bowler
310,JP Faulkner,473.0,346.0,55.0,136.7052023121387,15.895953757225437,44.0,1084.0,0.2435424354243542,273.65563145909965,0,Australia,42,Rajasthan Royals,Bowler
310,JP Faulkner,473.0,346.0,55.0,136.7052023121387,15.895953757225437,44.0,1084.0,0.2435424354243542,273.65563145909965,0,Australia,42,Gujarat Lions,Bowler
311,HV Patel,47.0,38.0,5.0,123.6842105263158,13.157894736842104,21.0,663.0,0.1900452488687782,324.93734335839605,0,India,22,Royal Challengers Bangalore,Bowler
313,DJ Harris,111.0,103.0,16.0,107.76699029126212,15.53398058252427,0.0,18.0,0.0,inf,0,Australia,0,Deccan Chargers,Batsman
314,Ankit Sharma,62.0,53.0,8.0,116.98113207547168,15.09433962264151,1.0,357.0,0.0168067226890756,3033.490566037736,0,India,8,Deccan Chargers,Batsman
314,Ankit Sharma,62.0,53.0,8.0,116.98113207547168,15.09433962264151,1.0,357.0,0.0168067226890756,3033.490566037736,0,India,8,Sunrisers Hyderabad,Batsman
314,Ankit Sharma,62.0,53.0,8.0,116.98113207547168,15.09433962264151,1.0,357.0,0.0168067226890756,3033.490566037736,0,India,8,Rajasthan Royals,Batsman
314,Ankit Sharma,62.0,53.0,8.0,116.98113207547168,15.09433962264151,1.0,357.0,0.0168067226890756,3033.490566037736,0,India,8,Rising Pune Supergiants,Batsman
315,SP Narine,47.0,58.0,4.0,81.03448275862068,6.896551724137931,35.0,1582.0,0.1327433628318584,417.183908045977,0,West Indies,50,Kolkata Knight Riders,Bowler
316,GB Hogg,22.0,22.0,1.0,100.0,4.545454545454546,6.0,462.0,0.0779220779220779,691.6666666666666,0,Australia,13,Rajasthan Royals,Bowler
316,GB Hogg,22.0,22.0,1.0,100.0,4.545454545454546,6.0,462.0,0.0779220779220779,691.6666666666666,0,Australia,13,Kolkata Knight Riders,Bowler
319,N Saini,140.0,143.0,16.0,97.9020979020979,11.188811188811188,,,,,1,India,0,Kings Xi Punjab,Wicketkeeper
319,N Saini,140.0,143.0,16.0,97.9020979020979,11.188811188811188,,,,,0,India,0,Kings Xi Punjab,Batsman
320,DA Miller,1480.0,1053.0,174.0,140.55080721747387,16.524216524216524,,,,,0,South Africa,0,Kings Xi Punjab,Batsman
321,Azhar Mahmood,388.0,311.0,52.0,124.7588424437299,16.720257234726688,9.0,552.0,0.0978260869565217,573.490532332976,0,Pakistan,7,Kings Xi Punjab,All-Rounder
321,Azhar Mahmood,388.0,311.0,52.0,124.7588424437299,16.720257234726688,9.0,552.0,0.0978260869565217,573.490532332976,0,Pakistan,7,Kolkata Knight Riders,All-Rounder
322,P Negi,209.0,170.0,25.0,122.94117647058825,14.705882352941178,8.0,433.0,0.1108545034642032,512.5122549019608,0,India,7,Delhi Daredevils,All-Rounder
322,P Negi,209.0,170.0,25.0,122.94117647058825,14.705882352941178,8.0,433.0,0.1108545034642032,512.5122549019608,0,India,7,Chennai Super Kings,All-Rounder
323,RJ Peterson,32.0,32.0,4.0,100.0,12.5,0.0,48.0,0.0,inf,0,South Africa,0,Mumbai Indians,Batsman
325,A Ashish Reddy,280.0,196.0,31.0,142.85714285714286,15.816326530612246,3.0,268.0,0.0671641791044776,815.8730158730159,0,India,4,Deccan Chargers,Batsman
325,A Ashish Reddy,280.0,196.0,31.0,142.85714285714286,15.816326530612246,3.0,268.0,0.0671641791044776,815.8730158730159,0,India,4,Sunrisers Hyderabad,Batsman
327,BB Samantray,125.0,116.0,15.0,107.7586206896552,12.93103448275862,,,,,0,India,0,Deccan Chargers,Batsman
327,BB Samantray,125.0,116.0,15.0,107.7586206896552,12.93103448275862,,,,,0,India,0,Sunrisers Hyderabad,Batsman
328,MJ Clarke,98.0,96.0,12.0,102.08333333333331,12.5,0.0,66.0,0.0,inf,0,Australia,0,Pune Warriors,Batsman
329,Gurkeerat Singh,342.0,280.0,45.0,122.14285714285715,16.071428571428573,0.0,78.0,0.0,inf,0,India,5,Kings Xi Punjab,All-Rounder
329,Gurkeerat Singh,342.0,280.0,45.0,122.14285714285715,16.071428571428573,0.0,78.0,0.0,inf,1,India,5,Kings Xi Punjab,Wicketkeeper
330,AP Majumdar,87.0,77.0,9.0,112.987012987013,11.688311688311687,,,,,0,India,0,Pune Warriors,Batsman
331,PA Reddy,164.0,167.0,17.0,98.20359281437123,10.179640718562874,,,,,0,India,0,Deccan Chargers,Batsman
331,PA Reddy,164.0,167.0,17.0,98.20359281437123,10.179640718562874,,,,,0,India,0,Sunrisers Hyderabad,Batsman
334,AD Russell,574.0,350.0,85.0,164.0,24.285714285714285,23.0,637.0,0.216640502354788,312.7971014492754,0,West Indies,30,Delhi Daredevils,Bowler
334,AD Russell,574.0,350.0,85.0,164.0,24.285714285714285,23.0,637.0,0.216640502354788,312.7971014492754,0,West Indies,30,Kolkata Knight Riders,Bowler
336,CA Lynn,89.0,85.0,10.0,104.7058823529412,11.76470588235294,,,,,0,Australia,0,Deccan Chargers,Batsman
336,CA Lynn,89.0,85.0,10.0,104.7058823529412,11.76470588235294,,,,,0,Australia,0,Kolkata Knight Riders,Batsman
338,MC Juneja,125.0,134.0,12.0,93.28358208955224,8.955223880597014,,,,,0,India,0,Delhi Daredevils,Batsman
339,KK Nair,877.0,700.0,116.0,125.28571428571428,16.57142857142857,,,,,0,India,0,Royal Challengers Bangalore,Batsman
339,KK Nair,877.0,700.0,116.0,125.28571428571428,16.57142857142857,,,,,0,India,0,Rajasthan Royals,Batsman
339,KK Nair,877.0,700.0,116.0,125.28571428571428,16.57142857142857,,,,,0,India,0,Delhi Daredevils,Batsman
340,GH Vihari,280.0,323.0,24.0,86.687306501548,7.430340557275541,0.0,36.0,0.0,inf,0,India,0,Sunrisers Hyderabad,Batsman
342,R Shukla,19.0,23.0,2.0,82.6086956521739,8.695652173913043,12.0,129.0,0.5581395348837209,130.88768115942028,0,India,2,Mumbai Indians,Batsman
342,R Shukla,19.0,23.0,2.0,82.6086956521739,8.695652173913043,12.0,129.0,0.5581395348837209,130.88768115942028,0,India,2,Rajasthan Royals,Batsman
342,R Shukla,19.0,23.0,2.0,82.6086956521739,8.695652173913043,12.0,129.0,0.5581395348837209,130.88768115942028,0,India,2,Delhi Daredevils,Batsman
345,M Vohra,728.0,580.0,98.0,125.51724137931036,16.896551724137932,,,,,0,India,0,Kings Xi Punjab,Batsman
347,Mohammed Shami,10.0,22.0,0.0,45.45454545454545,0.0,23.0,471.0,0.2929936305732484,193.3794466403162,0,India,13,Kolkata Knight Riders,Bowler
347,Mohammed Shami,10.0,22.0,0.0,45.45454545454545,0.0,23.0,471.0,0.2929936305732484,193.3794466403162,0,India,13,Delhi Daredevils,Bowler
348,BMAJ Mendis,23.0,27.0,0.0,85.18518518518519,0.0,0.0,30.0,0.0,inf,0,Sri Lanka,1,Delhi Daredevils,Batsman
349,R Rampaul,51.0,52.0,5.0,98.07692307692308,9.615384615384617,10.0,272.0,0.2205882352941176,275.70512820512823,0,West Indies,9,Royal Challengers Bangalore,Batsman
350,CH Morris,285.0,178.0,35.0,160.1123595505618,19.662921348314608,34.0,826.0,0.2469733656174334,282.50716016743775,0,South Africa,33,Chennai Super Kings,Bowler
350,CH Morris,285.0,178.0,35.0,160.1123595505618,19.662921348314608,34.0,826.0,0.2469733656174334,282.50716016743775,0,South Africa,33,Rajasthan Royals,Bowler
350,CH Morris,285.0,178.0,35.0,160.1123595505618,19.662921348314608,34.0,826.0,0.2469733656174334,282.50716016743775,0,South Africa,33,Delhi Daredevils,Bowler
351,SV Samson,1040.0,890.0,118.0,116.85393258426966,13.258426966292136,,,,,1,India,0,Rajasthan Royals,Wicketkeeper
351,SV Samson,1040.0,890.0,118.0,116.85393258426966,13.258426966292136,,,,,1,India,0,Delhi Daredevils,Wicketkeeper
351,SV Samson,1040.0,890.0,118.0,116.85393258426966,13.258426966292136,,,,,0,India,0,Rajasthan Royals,Batsman
351,SV Samson,1040.0,890.0,118.0,116.85393258426966,13.258426966292136,,,,,0,India,0,Delhi Daredevils,Batsman
353,BJ Rohrer,193.0,146.0,26.0,132.1917808219178,17.80821917808219,0.0,6.0,0.0,,0,Australia,0,Delhi Daredevils,Batsman
354,KL Rahul,725.0,592.0,85.0,122.4662162162162,14.358108108108109,,,,,0,India,0,Royal Challengers Bangalore,Batsman
354,KL Rahul,725.0,592.0,85.0,122.4662162162162,14.358108108108109,,,,,0,India,0,Sunrisers Hyderabad,Batsman
354,KL Rahul,725.0,592.0,85.0,122.4662162162162,14.358108108108109,,,,,1,India,0,Royal Challengers Bangalore,Wicketkeeper
354,KL Rahul,725.0,592.0,85.0,122.4662162162162,14.358108108108109,,,,,1,India,0,Sunrisers Hyderabad,Wicketkeeper
355,Q de Kock,726.0,566.0,111.0,128.26855123674912,19.6113074204947,,,,,0,South Africa,0,Sunrisers Hyderabad,Batsman
355,Q de Kock,726.0,566.0,111.0,128.26855123674912,19.6113074204947,,,,,0,South Africa,0,Delhi Daredevils,Batsman
355,Q de Kock,726.0,566.0,111.0,128.26855123674912,19.6113074204947,,,,,1,South Africa,0,Sunrisers Hyderabad,Wicketkeeper
355,Q de Kock,726.0,566.0,111.0,128.26855123674912,19.6113074204947,,,,,1,South Africa,0,Delhi Daredevils,Wicketkeeper
356,R Dhawan,153.0,135.0,17.0,113.33333333333331,12.592592592592592,17.0,492.0,0.2073170731707317,297.843137254902,0,India,18,Mumbai Indians,Bowler
356,R Dhawan,153.0,135.0,17.0,113.33333333333331,12.592592592592592,17.0,492.0,0.2073170731707317,297.843137254902,0,India,18,Kings Xi Punjab,Bowler
357,MG Johnson,131.0,140.0,13.0,93.57142857142856,9.285714285714286,43.0,1006.0,0.2564612326043737,241.7469545957918,0,Australia,46,Mumbai Indians,Bowler
357,MG Johnson,131.0,140.0,13.0,93.57142857142856,9.285714285714286,43.0,1006.0,0.2564612326043737,241.7469545957918,0,Australia,46,Kings Xi Punjab,Bowler
358,LJ Wright,106.0,63.0,19.0,168.25396825396825,30.15873015873016,1.0,71.0,0.0845070422535211,675.7936507936507,0,England,2,Pune Warriors,Batsman
360,CM Gautam,169.0,158.0,23.0,106.9620253164557,14.556962025316457,,,,,1,India,0,Mumbai Indians,Wicketkeeper
360,CM Gautam,169.0,158.0,23.0,106.9620253164557,14.556962025316457,,,,,1,India,0,Delhi Daredevils,Wicketkeeper
362,DJG Sammy,295.0,251.0,33.0,117.52988047808766,13.147410358565736,8.0,238.0,0.2016806722689075,306.6816069057105,0,West Indies,11,Sunrisers Hyderabad,Bowler
362,DJG Sammy,295.0,251.0,33.0,117.52988047808766,13.147410358565736,8.0,238.0,0.2016806722689075,306.6816069057105,0,West Indies,11,Royal Challengers Bangalore,Bowler
363,KW Richardson,36.0,39.0,3.0,92.3076923076923,7.6923076923076925,6.0,317.0,0.113564668769716,486.4316239316239,0,Australia,18,Royal Challengers Bangalore,Bowler
363,KW Richardson,36.0,39.0,3.0,92.3076923076923,7.6923076923076925,6.0,317.0,0.113564668769716,486.4316239316239,0,Australia,18,Rajasthan Royals,Bowler
363,KW Richardson,36.0,39.0,3.0,92.3076923076923,7.6923076923076925,6.0,317.0,0.113564668769716,486.4316239316239,0,Australia,18,Pune Warriors,Bowler
364,MM Sharma,61.0,53.0,7.0,115.09433962264151,13.20754716981132,19.0,1264.0,0.0901898734177215,611.9331347236014,0,India,67,Chennai Super Kings,Bowler
364,MM Sharma,61.0,53.0,7.0,115.09433962264151,13.20754716981132,19.0,1264.0,0.0901898734177215,611.9331347236014,0,India,67,Kings Xi Punjab,Bowler
367,Sandeep Sharma,19.0,29.0,1.0,65.51724137931035,3.4482758620689653,51.0,943.0,0.3244962884411453,186.8435880099166,0,India,54,Kings Xi Punjab,Bowler
369,Sachin Baby,122.0,89.0,14.0,137.07865168539325,15.730337078651685,0.0,10.0,0.0,,0,India,2,Royal Challengers Bangalore,Batsman
369,Sachin Baby,122.0,89.0,14.0,137.07865168539325,15.730337078651685,0.0,10.0,0.0,,0,India,2,Rajasthan Royals,Batsman
370,PV Tambe,18.0,39.0,1.0,46.15384615384615,2.564102564102564,13.0,660.0,0.1181818181818181,446.1538461538462,0,India,28,Rajasthan Royals,Bowler
370,PV Tambe,18.0,39.0,1.0,46.15384615384615,2.564102564102564,13.0,660.0,0.1181818181818181,446.1538461538462,0,India,28,Gujarat Lions,Bowler
371,NM Coulter-Nile,38.0,40.0,5.0,95.0,12.5,29.0,397.0,0.4382871536523929,161.58045977011494,0,Australia,21,Delhi Daredevils,Bowler
371,NM Coulter-Nile,38.0,40.0,5.0,95.0,12.5,29.0,397.0,0.4382871536523929,161.58045977011494,0,Australia,21,Mumbai Indians,Bowler
372,CJ Anderson,379.0,284.0,53.0,133.45070422535213,18.66197183098592,4.0,132.0,0.1818181818181818,341.7253521126761,0,New Zealand,5,Mumbai Indians,All-Rounder
373,NJ Maddinson,20.0,21.0,4.0,95.23809523809524,19.047619047619047,,,,,0,Australia,0,Royal Challengers Bangalore,Batsman
374,AR Patel,379.0,323.0,40.0,117.3374613003096,12.38390092879257,33.0,963.0,0.205607476635514,301.850548831973,0,India,43,Kings Xi Punjab,Bowler
376,JDS Neesham,42.0,46.0,4.0,91.30434782608695,8.695652173913043,5.0,54.0,0.5555555555555556,135.65217391304347,0,New Zealand,1,Delhi Daredevils,Batsman
377,TG Southee,47.0,33.0,5.0,142.42424242424244,15.151515151515152,17.0,601.0,0.1697171381031613,365.81996434937616,0,New Zealand,19,Chennai Super Kings,Bowler
377,TG Southee,47.0,33.0,5.0,142.42424242424244,15.151515151515152,17.0,601.0,0.1697171381031613,365.81996434937616,0,New Zealand,19,Mumbai Indians,Bowler
377,TG Southee,47.0,33.0,5.0,142.42424242424244,15.151515151515152,17.0,601.0,0.1697171381031613,365.81996434937616,0,New Zealand,19,Rajasthan Royals,Bowler
378,MA Starc,96.0,98.0,10.0,97.95918367346938,10.20408163265306,38.0,583.0,0.3910806174957118,176.83046902971716,0,Australia,34,Royal Challengers Bangalore,Bowler
379,BR Dunk,40.0,36.0,7.0,111.11111111111111,19.444444444444446,,,,,0,Australia,0,Mumbai Indians,Batsman
380,RR Rossouw,53.0,51.0,6.0,103.921568627451,11.76470588235294,,,,,0,South Africa,0,Royal Challengers Bangalore,Batsman
383,LMP Simmons,942.0,762.0,135.0,123.62204724409447,17.716535433070867,0.0,18.0,0.0,inf,0,West Indies,1,Mumbai Indians,Batsman
384,VH Zol,29.0,26.0,4.0,111.53846153846156,15.384615384615383,,,,,0,India,0,Royal Challengers Bangalore,Batsman
385,BCJ Cutting,73.0,43.0,11.0,169.7674418604651,25.58139534883721,0.0,91.0,0.0,inf,0,Australia,6,Sunrisers Hyderabad,Batsman
385,BCJ Cutting,73.0,43.0,11.0,169.7674418604651,25.58139534883721,0.0,91.0,0.0,inf,0,Australia,6,Rajasthan Royals,Batsman
386,Imran Tahir,18.0,23.0,3.0,78.26086956521739,13.043478260869565,9.0,434.0,0.1244239631336405,440.9822866344605,0,India,29,Delhi Daredevils,Bowler
388,S Gopal,14.0,27.0,1.0,51.85185185185185,3.7037037037037033,1.0,115.0,0.0521739130434782,984.2592592592594,0,India,7,Mumbai Indians,Batsman
391,JO Holder,38.0,32.0,6.0,118.75,18.75,20.0,219.0,0.547945205479452,150.625,0,West Indies,5,Kolkata Knight Riders,Batsman
391,JO Holder,38.0,32.0,6.0,118.75,18.75,20.0,219.0,0.547945205479452,150.625,0,West Indies,5,Sunrisers Hyderabad,Batsman
391,JO Holder,38.0,32.0,6.0,118.75,18.75,20.0,219.0,0.547945205479452,150.625,0,West Indies,5,Chennai Super Kings,Batsman
393,SS Iyer,469.0,406.0,65.0,115.51724137931036,16.00985221674877,,,,,0,India,0,Delhi Daredevils,Batsman
394,DJ Hooda,295.0,224.0,31.0,131.69642857142858,13.839285714285715,2.0,169.0,0.0710059171597633,770.014880952381,0,India,4,Rajasthan Royals,Batsman
394,DJ Hooda,295.0,224.0,31.0,131.69642857142858,13.839285714285715,2.0,169.0,0.0710059171597633,770.014880952381,0,India,4,Sunrisers Hyderabad,Batsman
395,Anureet Singh,18.0,31.0,1.0,58.06451612903226,3.225806451612903,27.0,382.0,0.4240837696335078,146.93349263241737,0,India,17,Kolkata Knight Riders,Bowler
395,Anureet Singh,18.0,31.0,1.0,58.06451612903226,3.225806451612903,27.0,382.0,0.4240837696335078,146.93349263241737,0,India,17,Kings Xi Punjab,Bowler
396,KS Williamson,155.0,155.0,16.0,100.0,10.32258064516129,0.0,6.0,0.0,,0,New Zealand,0,Sunrisers Hyderabad,Batsman
398,J Suchith,48.0,33.0,6.0,145.45454545454547,18.181818181818183,1.0,246.0,0.024390243902439,2122.7272727272725,0,India,10,Mumbai Indians,Batsman
400,HH Pandya,156.0,134.0,21.0,116.4179104477612,15.671641791044776,5.0,203.0,0.147783251231527,396.542288557214,0,India,4,Mumbai Indians,Batsman
401,D Wiese,127.0,94.0,16.0,135.1063829787234,17.02127659574468,9.0,279.0,0.1935483870967742,325.88652482269504,0,South Africa,16,Royal Challengers Bangalore,Bowler
402,SN Khan,177.0,103.0,25.0,171.84466019417474,24.271844660194176,,,,,0,India,0,Royal Challengers Bangalore,Batsman
403,MJ McClenaghan,47.0,29.0,7.0,162.06896551724137,24.13793103448276,29.0,605.0,0.287603305785124,254.8850574712644,0,New Zealand,35,Mumbai Indians,Bowler
407,JC Buttler,255.0,189.0,34.0,134.92063492063494,17.989417989417987,,,,,1,England,0,Mumbai Indians,Wicketkeeper
407,JC Buttler,255.0,189.0,34.0,134.92063492063494,17.989417989417987,,,,,0,England,0,Mumbai Indians,Batsman
408,CR Brathwaite,83.0,40.0,14.0,207.50000000000003,35.0,12.0,142.0,0.5070422535211268,202.3611111111112,0,West Indies,7,Delhi Daredevils,Batsman
409,MP Stoinis,146.0,111.0,17.0,131.53153153153156,15.315315315315312,9.0,138.0,0.391304347826087,193.5435435435436,0,Australia,8,Kings Xi Punjab,All-Rounder
410,Ishan Kishan,42.0,41.0,5.0,102.4390243902439,12.195121951219512,,,,,0,India,0,Gujarat Lions,Batsman
411,C Munro,30.0,31.0,3.0,96.7741935483871,9.67741935483871,0.0,12.0,0.0,,0,New Zealand,0,Kolkata Knight Riders,Batsman
413,KH Pandya,237.0,127.0,35.0,186.6141732283465,27.55905511811024,2.0,187.0,0.0641711229946524,872.47375328084,0,India,6,Mumbai Indians,All-Rounder
414,AD Nath,20.0,27.0,1.0,74.07407407407408,3.7037037037037033,,,,,0,India,0,Gujarat Lions,Batsman
415,MJ Guptill,57.0,55.0,6.0,103.63636363636364,10.909090909090908,,,,,0,New Zealand,0,Mumbai Indians,Batsman
417,TM Head,54.0,42.0,5.0,128.57142857142858,11.904761904761903,,,,,0,Australia,0,Royal Challengers Bangalore,Batsman
419,NS Naik,23.0,33.0,1.0,69.6969696969697,3.0303030303030303,,,,,1,India,0,Kings Xi Punjab,Wicketkeeper
420,RR Pant,198.0,155.0,25.0,127.74193548387096,16.129032258064516,,,,,0,India,0,Delhi Daredevils,Batsman
421,SW Billings,88.0,66.0,8.0,133.33333333333331,12.12121212121212,,,,,0,England,0,Delhi Daredevils,Batsman
426,UT Khawaja,127.0,105.0,17.0,120.95238095238096,16.19047619047619,,,,,0,Australia,0,Rising Pune Supergiants,Batsman
427,HM Amla,157.0,122.0,24.0,128.68852459016392,19.672131147540984,,,,,0,South Africa,0,Kings Xi Punjab,Batsman
431,N Rana,104.0,78.0,15.0,133.33333333333331,19.23076923076924,0.0,6.0,0.0,,0,India,0,Mumbai Indians,Batsman
